order_item_id,order_id,product_id,quantity
4293,51685,101,2
4294,51685,113,2
4295,51685,118,1
4296,51686,116,1
4297,51686,105,2
4298,51687,108,1
4299,51687,113,1
4300,51687,113,2
4301,51688,103,1
4302,51689,115,1
4303,51690,108,2
4304,51690,110,1
4305,51691,102,1
4306,51691,101,2
4307,51691,118,2
4308,51691,114,1
4309,51692,115,1
4310,51692,105,2
4311,51692,101,1
4312,51692,111,4
4313,51693,111,3
4314,51693,106,1
4315,51693,119,2
4316,51693,114,1
4317,51694,101,3
4318,51694,105,1
4319,51695,120,1
4320,51696,106,1
4321,51697,103,1
4322,51697,117,2
4323,51698,114,1
4324,51699,119,3
4325,51700,113,2
4326,51701,116,1
4327,51701,120,3
4328,51702,106,3
4329,51702,109,1
4330,51702,110,3
4331,51702,104,5
4332,51703,118,1
4333,51703,110,1
4334,51704,109,1
4335,51705,103,1
4336,51706,101,1
4337,51706,107,4
4338,51707,115,1
4339,51707,105,2
4340,51708,117,1
4341,51708,111,3
4342,51709,112,2
4343,51710,119,1
4344,51710,118,1
4345,51710,103,2
4346,51710,106,5
4347,51711,116,1
4348,51712,104,4
4349,51712,101,1
4350,51713,105,2
4351,51713,107,4
4352,51714,114,3
4353,51714,113,1
4354,51714,102,1
4355,51715,112,1
4356,51715,110,2
4357,51715,109,1
4358,51715,102,1
4359,51716,108,2
4360,51716,112,1
4361,51717,113,1
4362,51717,104,1
4363,51718,118,2
4364,51718,109,2
4365,51718,104,2
4366,51719,120,4
4367,51720,120,2
4368,51721,110,4
4369,51721,106,3
4370,51722,102,3
4371,51722,108,1
4372,51723,112,5
4373,51724,116,1
4374,51724,115,1
4375,51724,109,2
4376,51725,119,1
4377,51725,109,1
4378,51725,120,2
4379,51726,103,1
4380,51726,110,1
4381,51727,117,1
4382,51727,111,1
4383,51727,113,2
4384,51728,106,1
4385,51728,108,1
4386,51728,109,1
4387,51728,112,2
4388,51729,102,5
4389,51729,109,2
4390,51729,119,1
4391,51730,107,2
4392,51730,102,1
4393,51730,114,1
4394,51731,101,1
4395,51732,105,4
4396,51732,103,1
4397,51733,107,1
4398,51733,109,2
4399,51734,116,1
4400,51734,116,1
4401,51734,106,3
4402,51735,108,3
4403,51735,115,1
4404,51736,101,1
4405,51736,102,2
4406,51736,102,4
4407,51736,112,3
4408,51737,117,2
4409,51737,102,1
4410,51737,105,1
4411,51738,107,1
4412,51738,101,2
4413,51738,108,4
4414,51738,104,2
4415,51739,106,3
4416,51739,107,1
4417,51739,113,2
4418,51739,112,2
4419,51740,119,2
4420,51740,116,2
4421,51741,108,1
4422,51741,105,2
4423,51742,101,1
4424,51742,116,2
4425,51743,117,1
4426,51744,102,1
4427,51744,113,2
4428,51744,104,2
4429,51744,106,3
4430,51745,104,1
4431,51745,118,1
4432,51745,118,2
4433,51745,106,2
4434,51746,118,3
4435,51746,113,1
4436,51746,111,1
4437,51747,105,4
4438,51747,117,1
4439,51748,106,1
4440,51748,112,1
4441,51749,112,2
4442,51749,113,1
4443,51750,118,1
4444,51751,116,2
4445,51752,105,1
4446,51752,103,1
4447,51752,113,1
4448,51753,112,1
4449,51753,111,2
4450,51753,116,1
4451,51753,111,1
4452,51754,114,4
4453,51755,114,1
4454,51755,119,4
4455,51755,103,2
4456,51756,112,3
4457,51756,102,1
4458,51756,101,3
4459,51756,101,1
4460,51757,104,1
4461,51757,103,1
4462,51757,103,4
4463,51757,119,1
4464,51758,113,1
4465,51758,117,1
4466,51758,103,1
4467,51758,116,3
4468,51759,113,2
4469,51759,101,1
4470,51759,111,2
4471,51759,117,1
4472,51760,119,3
4473,51760,110,1
4474,51761,117,2
4475,51762,104,2
4476,51762,112,3
4477,51763,110,1
4478,51763,102,1
4479,51763,114,4
4480,51763,115,1
4481,51764,119,1
4482,51764,110,3
4483,51764,103,1
4484,51764,107,1
4485,51765,114,1
4486,51766,109,2
4487,51766,120,1
4488,51766,115,1
4489,51766,104,3
4490,51767,107,1
4491,51767,112,2
4492,51767,101,1
4493,51768,114,1
4494,51768,103,3
4495,51769,120,1
4496,51769,110,1
4497,51769,114,1
4498,51770,110,2
4499,51770,103,2
4500,51771,120,1
4501,51771,109,1
4502,51772,101,1
4503,51772,118,1
4504,51772,108,1
4505,51773,119,2
4506,51773,118,2
4507,51774,101,5
4508,51775,102,1
4509,51775,110,3
4510,51775,117,1
4511,51775,110,2
4512,51776,102,1
4513,51776,102,1
4514,51777,119,1
4515,51777,101,1
4516,51778,111,3
4517,51778,112,1
4518,51778,120,1
4519,51778,111,2
4520,51779,103,4
4521,51779,120,1
4522,51779,103,1
4523,51779,112,2
4524,51780,108,4
4525,51781,114,1
4526,51781,105,1
4527,51782,104,1
4528,51782,108,2
4529,51783,118,3
4530,51783,102,2
4531,51783,111,2
4532,51783,105,2
4533,51784,116,1
4534,51785,111,1
4535,51785,108,1
4536,51786,114,1
4537,51786,106,1
4538,51786,111,2
4539,51787,120,2
4540,51787,101,1
4541,51788,108,1
4542,51789,114,2
4543,51790,120,2
4544,51790,111,1
4545,51790,102,1
4546,51790,112,1
4547,51791,116,1
4548,51791,101,1
4549,51791,105,1
4550,51792,103,1
4551,51793,102,1
4552,51793,114,3
4553,51793,109,2
4554,51794,116,1
4555,51794,109,1
4556,51794,120,2
4557,51794,120,4
4558,51795,118,3
4559,51795,115,1
4560,51796,106,1
4561,51797,113,2
4562,51797,110,2
4563,51797,117,2
4564,51797,105,4
4565,51798,106,1
4566,51799,108,2
4567,51800,115,3
